Algae Type,Algae Amount (kg),Wall Size (m²),Temperature (°C),Sunlight Hours,Optimal Panel Type,Algae Type Encoded,Optimal Panel Type Encoded
Chlorella,38.15637625462389,57.02672724710708,17.292483377785754,6.6909637106273765,V-Shaped,1,5
Haematococcus,10.235451751095388,41.91599418766989,20.96942864420756,4.883792905051157,V-Shaped,0,5
Chlorella,8.092214101621996,13.78838706727257,22.407703011399757,5.86886200839928,V-Shaped,1,5
Haematococcus,4.328553747133349,19.852083881120365,37.75847755143836,4.3608054177625855,V-Shaped,0,5
Haematococcus,27.436294844413613,95.49650655552028,31.991182067326747,5.746031102920513,V-Shaped,0,5
Dunaliella,51.4196858732748,98.40974635720734,21.474566290045345,8.708433831785964,V-Shaped,4,5
Spirulina,109.94009441756626,76.90175406042617,37.59309917938177,11.913479278506871,Tubular,2,1
Scenedesmus,63.21999703225866,68.46819840931316,20.791792534586087,11.541854193081004,V-Shaped,3,5
Dunaliella,4.235697526378951,14.22508214330317,35.76606294376562,4.962710096279968,V-Shaped,4,5
Haematococcus,22.01067105285002,80.16260262100779,20.512155226754384,5.491506097154036,V-Shaped,0,5
Dunaliella,63.141370285779125,89.54072964670831,16.44606691408491,11.752821041126492,V-Shaped,4,5
Spirulina,32.887277744522464,33.42100311563746,29.931851810758523,8.200252006882145,V-Shaped,2,5
Spirulina,27.38481322754563,23.850631570586955,33.95596189260228,9.568164944430338,V-Shaped,2,5
Spirulina,40.52987067665097,58.32769806040722,20.61101429591652,5.790540918580985,Vertical Column,2,4
Haematococcus,27.83847112907539,51.168888799633656,37.373036030696,10.88101453134339,Tubular,0,1
Spirulina,13.120816888839348,13.99389971799131,21.823984371407875,7.813414626642947,Vertical Column,2,4
Chlorella,72.25572186445741,68.97177825751196,36.55319043163627,10.476128597799024,Tubular,1,1
Dunaliella,12.27912203783888,32.73841845647966,33.38031636308632,6.251127684620214,V-Shaped,4,5
Spirulina,16.53392038713797,17.294159431688314,33.08550284221462,7.9670058806301665,Vertical Column,2,4
Scenedesmus,88.56199707618907,99.23278016305431,17.736721501361348,11.15583944774454,V-Shaped,3,5
Chlorella,49.67000539836074,63.31670061935658,27.37866317534936,7.844692618613184,V-Shaped,1,5
Chlorella,54.79600006835405,58.940101719765934,29.282973547989357,9.296896080852516,V-Shaped,1,5
Dunaliella,54.10957830691211,81.76834194462353,21.67570675423553,11.029039890841265,V-Shaped,4,5
Scenedesmus,64.53862088379915,73.75266790435313,36.26454322735604,10.93835360767842,Tubular,3,1
Spirulina,26.805707496600395,19.52506844457256,20.96725078252544,11.44072280407791,V-Shaped,2,5
Spirulina,56.44722160607304,89.27836832790356,33.81791598894103,5.26884084234459,Vertical Column,2,4
Chlorella,11.543452035733685,10.46306536792433,26.63675021924959,11.032571841825051,V-Shaped,1,5
Spirulina,13.65986334572533,10.100810033209854,20.715629038123087,11.269610474154945,V-Shaped,2,5
Chlorella,8.522958168965182,10.574728454515022,35.80335444894355,8.05974187008669,Tubular,1,1
Dunaliella,47.53769926943056,66.86321743150015,30.423172959393558,11.849489424219389,V-Shaped,4,5
Chlorella,66.71388531423334,80.18608556360293,30.85014257749028,8.319883037726843,Tubular,1,1
Spirulina,96.63215117791177,96.66928034730952,34.025697562550704,8.330132629408883,V-Shaped,2,5
Scenedesmus,17.62047622174447,19.22587551916113,30.815547328348703,11.45622484408014,V-Shaped,3,5
Scenedesmus,77.47680530090193,95.25680994307042,19.34383688268917,10.16683286832792,V-Shaped,3,5
Haematococcus,25.438821190654963,52.62164995915796,34.27460731330339,9.668576036821037,Tubular,0,1
Chlorella,107.23388180804484,99.11335354755823,16.86736044394635,10.81931727358918,V-Shaped,1,5
Dunaliella,34.97563602999883,63.49562733056908,26.14895767525804,9.180589147215262,V-Shaped,4,5
Scenedesmus,13.073946905151477,39.12491972345872,15.614672911470038,4.176988412231978,Vertical Column,3,4
Spirulina,11.690153936880332,24.304445494908087,21.312718742209555,4.008235838765067,Vertical Column,2,4
Chlorella,37.51021840232552,50.62483218967079,39.92811250394278,7.409450417887784,Tubular,1,1
Dunaliella,6.024813129291541,17.414294105425842,32.34205564453721,5.766156902310083,V-Shaped,4,5
Scenedesmus,47.30008513579822,95.57772060253691,31.36278035702838,6.186076215985675,Flat Panel,3,0
Scenedesmus,72.3846580259459,91.85720598530364,15.782557843687906,9.850160535789485,V-Shaped,3,5
Dunaliella,14.941443183083503,34.67936821138031,30.96314869160214,7.180755183702354,Flat Panel,4,0
Spirulina,59.2495160299155,75.19804053527052,22.79879976237826,6.56594192350502,Vertical Column,2,4
Chlorella,29.16988990132037,68.65001428382965,20.32761760062708,4.249072663076091,Vertical Column,1,4
Scenedesmus,36.61726206758457,58.89095252109623,29.068757158584567,7.772259680820102,V-Shaped,3,5
Scenedesmus,69.98041070070609,79.89371675125676,19.63813789257803,10.948985343644884,V-Shaped,3,5
Spirulina,80.33408288335009,66.35982894682738,36.11958070292219,10.088191927543992,V-Shaped,2,5
Scenedesmus,59.560603507139845,65.49852830686643,15.8131544872813,11.366782782525494,V-Shaped,3,5
Haematococcus,28.406073355305665,64.6575803436404,15.030795879160648,8.786618120979416,V-Shaped,0,5
Scenedesmus,24.31930845587921,54.24350920672932,25.757647372486566,5.604197813602694,Vertical Column,3,4
Dunaliella,23.625484604510408,37.93257630312164,21.724835110877443,10.380472805097504,V-Shaped,4,5
Dunaliella,32.985149560106386,71.24109637233927,18.739516066689145,7.716788773086481,V-Shaped,4,5
Chlorella,31.900272123188635,36.24963208383729,26.998470867928088,8.80016438495443,V-Shaped,1,5
Dunaliella,63.94234755185874,91.7036787686176,33.92648169028058,11.621189104309735,V-Shaped,4,5
Spirulina,18.458046624928446,31.78405142762747,27.01267368144573,4.839441427345399,Vertical Column,2,4
Haematococcus,11.07483630381333,53.41207433964324,29.272612546104103,4.14694109552432,V-Shaped,0,5
Scenedesmus,7.378122713123324,10.87937626772653,32.5616242636026,8.477189467895313,Flat Panel,3,0
Scenedesmus,59.19374476144479,89.428013723764,16.810406803658537,8.273937647811561,V-Shaped,3,5
Haematococcus,13.37776314857415,38.98852319974018,35.61285117242085,6.862410807426171,V-Shaped,0,5
Chlorella,29.147211268025533,28.01352198203291,32.236624228431644,10.404693592872665,Tubular,1,1
Scenedesmus,53.517911839205865,73.5828153838211,17.614196008360008,9.091441996349094,V-Shaped,3,5
Haematococcus,12.963966323756798,58.71667017709634,38.40530615609224,4.415770269211779,V-Shaped,0,5
Chlorella,76.74132292676043,66.2774194192553,38.38004538248649,11.57880370104831,Tubular,1,1
Scenedesmus,14.482292619783331,17.210336174620764,23.486254813570152,10.518600909972095,V-Shaped,3,5
Scenedesmus,56.57351444565194,80.54492980769757,28.82503631479896,8.77980690105544,V-Shaped,3,5
Spirulina,31.537095916370024,49.47464948405845,16.018852652311818,5.311995847915978,Vertical Column,2,4
Chlorella,14.55896281876194,24.359021210186956,16.508802099764097,5.976825872081172,V-Shaped,1,5
Dunaliella,20.818193052175967,52.31643334269986,30.39355054855607,6.632139502517298,V-Shaped,4,5
Dunaliella,42.89044041361003,69.28369979507886,19.55294789221748,10.317588057139831,V-Shaped,4,5
Spirulina,34.39867222468233,68.79367173135971,19.041813603670064,4.166889114332305,Vertical Column,2,4
Dunaliella,48.5119489952768,68.52931177122431,39.90834790141855,11.798345297174263,Tubular,4,1
Chlorella,27.47123781143167,47.65598098008874,25.081534028095795,5.764488999378586,Flat Panel,1,0
Haematococcus,26.015839792467,96.47024963382792,36.01131015692334,5.393546692626029,V-Shaped,0,5
Chlorella,30.45550481791284,41.13414932922666,33.56766302999952,7.403946675584603,Tubular,1,1
Scenedesmus,37.87673365744386,58.89704710269596,34.1930972016695,8.038759055144142,Flat Panel,3,0
Spirulina,67.82647320718776,75.27318943736229,29.466885214309837,7.508923353516724,Vertical Column,2,4
Scenedesmus,42.98911653945024,47.95488341861099,36.83558095204151,11.205614912090068,Tubular,3,1
Chlorella,26.540431825069163,42.32359266996083,39.80333290851681,6.27083622886916,V-Shaped,1,5
Spirulina,82.53709456382279,75.98017201737528,30.57416458908707,9.052481760740164,V-Shaped,2,5
Spirulina,55.76738353203343,64.16698452958076,34.40000517588574,7.242481464685947,Vertical Column,2,4
Chlorella,30.94393997763025,26.28792574385408,20.93858312309694,11.771160752333117,V-Shaped,1,5
Dunaliella,8.441418423468395,18.765405329819696,16.728319654665487,7.497323110534612,V-Shaped,4,5
Dunaliella,20.61995361757125,42.33100324597891,26.13263137506664,8.118538831437522,Flat Panel,4,0
Chlorella,35.11056428027685,38.09332510268024,17.381537698865657,9.216985964243502,V-Shaped,1,5
Scenedesmus,29.069888618499014,39.267105780222536,21.45333581752819,9.253893316330338,V-Shaped,3,5
Scenedesmus,47.82544516312622,50.841058724527535,18.271841517958745,11.758568360628358,V-Shaped,3,5
Spirulina,35.97481899297031,39.78004266902548,37.092741741518815,7.53619499026286,V-Shaped,2,5
Dunaliella,31.114928307491123,48.779877129562536,23.42507941078216,10.631066927060877,V-Shaped,4,5
Scenedesmus,30.341447875964526,32.72750038678773,29.697109277759672,11.58866683881147,V-Shaped,3,5
Scenedesmus,29.79178385831273,42.10588477360015,24.483964748060597,8.844305261159063,V-Shaped,3,5
Scenedesmus,70.98107231921145,82.51031376550479,26.865771893745347,10.753363591753576,V-Shaped,3,5
Scenedesmus,39.6787529440407,58.59152555519913,36.60540444185422,8.465121996750902,V-Shaped,3,5
Scenedesmus,20.60963147347313,57.80525752009288,21.74374028792474,4.456694848714519,Vertical Column,3,4
Scenedesmus,22.050835471630897,30.2231059275412,16.292420931038173,9.120023734695309,V-Shaped,3,5
Dunaliella,21.801605649055013,55.65113278195532,38.34687543819762,6.529248839814004,V-Shaped,4,5
Scenedesmus,92.1574455048464,96.86068267924408,18.70858002405222,11.893040983670776,V-Shaped,3,5
Spirulina,77.10729557697651,97.57879732633118,15.43449475463699,6.585045256562228,Vertical Column,2,4
Spirulina,25.28112745742944,22.568612928068163,27.221164506423005,9.334914060368837,V-Shaped,2,5
Dunaliella,52.49760530358521,75.96090265072077,18.58855905098482,11.518558335414737,V-Shaped,4,5
Chlorella,23.685832340681543,24.05474603129565,19.70872709414004,9.84663579896701,V-Shaped,1,5
Dunaliella,25.214033306827428,69.5469115334032,39.08367082050998,6.042452197827455,V-Shaped,4,5
Chlorella,13.237337065080531,31.973256138013685,24.357419178494816,4.140127926896498,Vertical Column,1,4
Chlorella,10.90723109749596,12.734835372715317,36.72262461196796,8.564877973110637,Tubular,1,1
Haematococcus,13.840862879025613,29.410763715794545,32.23816877578903,9.412107086217972,Tubular,0,1
Dunaliella,21.39115637302783,41.37163005177735,31.67428792477268,8.617481893693984,Flat Panel,4,0
Chlorella,42.95599924436301,97.94567657991855,39.985343144266665,4.385696310884448,V-Shaped,1,5
Haematococcus,9.08929538915919,18.14335257583457,39.83342343396571,10.01942210092458,Tubular,0,1
Haematococcus,36.29504267955562,78.86717781002062,17.72774079414374,9.204093182333724,V-Shaped,0,5
Scenedesmus,65.79462158732122,78.60566212989542,31.689834639089614,10.46276753553007,V-Shaped,3,5
Haematococcus,23.988889803730977,43.81050266935539,22.929892919134964,10.951205004324567,V-Shaped,0,5
Haematococcus,29.333375690339917,64.8848624948825,23.20953069712703,9.041669986633153,V-Shaped,0,5
Dunaliella,32.05072037795399,63.683692748687946,24.51049260581994,8.387997773211815,V-Shaped,4,5
Haematococcus,12.935755798840846,62.835553693103584,26.11048631878004,4.117336456370111,V-Shaped,0,5
Chlorella,47.07113575502535,58.812729848176446,33.98360819807165,8.003562473045932,Tubular,1,1
Chlorella,17.120079867158218,40.71230448635407,26.97954694074328,4.2051365264514855,V-Shaped,1,5
Scenedesmus,21.12136003097513,32.14626929181984,18.724796399254867,8.212990378151677,V-Shaped,3,5
Scenedesmus,67.32717911367787,83.16871648444841,30.19762731983612,10.119066092337023,V-Shaped,3,5
Chlorella,68.6395215930473,84.01540769353522,32.88727267748186,8.169873059882676,Tubular,1,1
Spirulina,100.04813607629748,90.82274940549884,15.189071874453552,9.179797713236823,V-Shaped,2,5
Haematococcus,9.766669596377294,27.74387139155896,31.367327035783703,7.040596071497642,V-Shaped,0,5
Dunaliella,15.510438680728704,53.72845832676931,23.790567180990863,4.811366627593732,Vertical Column,4,4
Dunaliella,31.880460983963346,82.27233080493971,22.12182254904807,6.458319719410293,Vertical Column,4,4
Spirulina,42.21944631150631,74.58722073177665,29.523301331569943,4.717010713239537,Vertical Column,2,4
Chlorella,15.32551584826387,20.96974840032528,21.815600018338344,7.308392812202812,V-Shaped,1,5
Spirulina,106.98750013306147,81.98029858816194,18.08056635430415,10.875326346244712,V-Shaped,2,5
Haematococcus,29.252778075107027,96.66341877138218,29.182805490722583,6.05250226961091,V-Shaped,0,5
Scenedesmus,36.72801518493141,43.61587147345489,17.175974064691466,10.525989148034247,V-Shaped,3,5
Dunaliella,44.68817280215709,64.1450638131698,30.82878438985056,11.611226737653256,V-Shaped,4,5
Dunaliella,10.164239040474712,29.0840355917404,37.1051615837102,5.82463817559146,V-Shaped,4,5
Chlorella,63.029344271064026,91.53019943089843,19.36933607068443,6.886180152884799,V-Shaped,1,5
Haematococcus,17.790363110421847,34.73254319933225,20.92176397436205,10.244204121950894,V-Shaped,0,5
Spirulina,93.17908923444166,82.85769781915975,36.27935652131927,9.371397356244916,Flat Panel,2,0
Spirulina,57.37538358388261,62.79476168579267,30.596483116914325,7.614141429897833,Vertical Column,2,4
Haematococcus,16.084593491609372,29.506582008169808,33.42184362360455,10.902376620345828,Tubular,0,1
Haematococcus,9.981895936747906,30.722155158508293,19.461149130694302,6.498174288390368,V-Shaped,0,5
Spirulina,54.31208427722109,63.50287016675557,20.798677402899383,7.127247967244117,Vertical Column,2,4
Haematococcus,18.472793617118537,72.56300986428344,39.69463800537218,5.091518020453865,V-Shaped,0,5
Spirulina,68.2844545360843,75.20651662587562,26.06792416948818,7.566327316617832,Vertical Column,2,4
Spirulina,11.685038129326626,19.36986844457497,39.78139984255471,5.027154315633002,V-Shaped,2,5
Chlorella,89.43190703405594,79.53604547044444,23.43067831888551,11.244198338637393,V-Shaped,1,5
Scenedesmus,24.33080277814986,27.268059224686866,17.141456239910763,11.153526997312946,V-Shaped,3,5
Haematococcus,5.556841870372168,16.248145847148404,20.6664100556747,6.8399704466554985,Flat Panel,0,0
Haematococcus,7.622929268111152,16.293844513849074,35.796577831285546,9.356820929071697,Tubular,0,1
Dunaliella,37.35417102527848,71.21187379931062,21.77868591250462,8.742495933227381,V-Shaped,4,5
Scenedesmus,37.45380571575425,70.25382596783712,23.10834382788439,6.664015304465583,V-Shaped,3,5
Scenedesmus,51.28712550391183,75.75854592153215,31.545979746234465,8.4622673389602,Flat Panel,3,0
Scenedesmus,65.39415955639102,96.1862756054842,16.50355856501963,8.498374527023278,V-Shaped,3,5
Dunaliella,15.264659032878583,25.343014435652577,30.874001139775828,10.038702559526785,V-Shaped,4,5
Chlorella,59.34473435099772,78.05469960057215,17.41691124116799,7.602967490065481,V-Shaped,1,5
Haematococcus,31.248037486787016,52.73978891555968,22.52132770883138,11.849890994754432,V-Shaped,0,5
Dunaliella,8.351346905008823,11.802372033324202,17.99572505044116,11.793317029024124,V-Shaped,4,5
Scenedesmus,57.09480887080996,85.78299649387792,38.17502419810738,8.319657042244476,V-Shaped,3,5
Dunaliella,29.40172168564617,80.91117894630385,17.323228609484747,6.056378131456639,Vertical Column,4,4
Haematococcus,9.80151649817956,24.337361855708227,30.21216031649478,8.05470745456386,Tubular,0,1
Dunaliella,12.983744866822745,33.680131291975854,15.904009513119052,6.425026847562629,Vertical Column,4,4
Chlorella,21.337450819291185,31.514979897753904,24.52273813777468,6.770574148712028,V-Shaped,1,5
Haematococcus,18.028692944271175,50.24822864543521,22.638107766450588,7.175852136594267,Flat Panel,0,0
Scenedesmus,34.20625796613419,80.76483610813851,36.83341654309619,5.294113690816877,V-Shaped,3,5
Scenedesmus,42.51224935699113,93.75356931795248,36.28562394362739,5.668084114858687,V-Shaped,3,5
Chlorella,63.78543343190012,70.68734257681436,28.49331546899857,9.023600422181088,V-Shaped,1,5
Chlorella,84.73130178297761,81.10273926763553,36.701417252686255,10.447403200940968,Tubular,1,1
Scenedesmus,6.348833804233066,12.06044424785082,35.46837510185675,6.5802238227713215,V-Shaped,3,5
Spirulina,79.44260586175888,97.80491807739234,32.37377722256154,6.768797812302284,Vertical Column,2,4
Chlorella,44.31786821940695,87.58130340453603,35.56201409085902,5.060197381934787,V-Shaped,1,5
Scenedesmus,37.162889884253175,90.84354645634352,30.15927361083439,5.113584196940239,V-Shaped,3,5
Dunaliella,58.76373235049062,84.26806906740113,22.938286196918423,11.622380220810356,V-Shaped,4,5
Dunaliella,3.360781470795336,12.323071625453828,24.188360557288284,4.5453784750839485,Vertical Column,4,4
Haematococcus,18.53688333700655,79.90512674245234,20.813783959134504,4.639723154874416,V-Shaped,0,5
Scenedesmus,31.910667808709388,49.55605197696191,22.79540332713149,8.049134902721953,V-Shaped,3,5
Scenedesmus,3.711875719198317,11.59190286519315,36.28621593878164,4.002660048963915,V-Shaped,3,5
Chlorella,8.096305500684998,15.521466439960134,31.255027309953835,5.216198825029185,V-Shaped,1,5
Spirulina,36.633746910531954,53.61414283169782,19.794561389796517,5.694042805323827,Vertical Column,2,4
Chlorella,94.19851164030436,98.53110327370725,16.444514024909164,9.560281830868426,V-Shaped,1,5
Spirulina,44.37575173933148,80.44264366697342,19.26661896374996,4.597038514696654,Vertical Column,2,4
Spirulina,75.07153790177712,65.62465068584675,19.444159696281204,9.532944444554555,V-Shaped,2,5
